decade,ano_filme_raw,ano_filme,numero_cerimonia,nome_ator,filme_indicado,role_raw,url_ator,url_filme,url_cerimonia,eh_vencedor,ceremony_label_raw
1920s,1927 / 28 (1st),1927,1,Emil Jannings,The Last Command,Grand Duke Sergius Alexander,https://en.wikipedia.org/wiki/Emil_Jannings,https://en.wikipedia.org/wiki/The_Last_Command_(1928_film),https://en.wikipedia.org/wiki/1st_Academy_Awards,True,(1st)
1920s,1927 / 28 (1st),1927,1,Emil Jannings,The Way of All Flesh,August Schilling,https://en.wikipedia.org/wiki/Emil_Jannings,https://en.wikipedia.org/wiki/The_Way_of_All_Flesh_(1927_film),https://en.wikipedia.org/wiki/1st_Academy_Awards,True,(1st)
1920s,1927 / 28 (1st),1927,1,Richard Barthelmess,The Noose,Nickie Elkins,https://en.wikipedia.org/wiki/Richard_Barthelmess,https://en.wikipedia.org/wiki/The_Noose_(film),https://en.wikipedia.org/wiki/1st_Academy_Awards,False,(1st)
1920s,1927 / 28 (1st),1927,1,Richard Barthelmess,The Patent Leather Kid,Patent Leather Kid,https://en.wikipedia.org/wiki/Richard_Barthelmess,https://en.wikipedia.org/wiki/The_Patent_Leather_Kid,https://en.wikipedia.org/wiki/1st_Academy_Awards,False,(1st)
1920s,1927 / 28 (1st),1927,1,Charlie Chaplin,The Circus,The Tramp,https://en.wikipedia.org/wiki/Charlie_Chaplin,https://en.wikipedia.org/wiki/The_Circus_(1928_film),https://en.wikipedia.org/wiki/1st_Academy_Awards,False,(1st)
1920s,1928 / 29 (2nd),1928,2,Warner Baxter,In Old Arizona,The Cisco Kid,https://en.wikipedia.org/wiki/Warner_Baxter,https://en.wikipedia.org/wiki/In_Old_Arizona,https://en.wikipedia.org/wiki/2nd_Academy_Awards,True,(2nd)
1920s,1928 / 29 (2nd),1928,2,George Bancroft,Thunderbolt,Thunderbolt Jim Lang,https://en.wikipedia.org/wiki/George_Bancroft_(actor),https://en.wikipedia.org/wiki/Thunderbolt_(1929_film),https://en.wikipedia.org/wiki/2nd_Academy_Awards,False,(2nd)
1920s,1928 / 29 (2nd),1928,2,Chester Morris,Alibi,Chick Williams,https://en.wikipedia.org/wiki/Chester_Morris,https://en.wikipedia.org/wiki/Alibi_(1929_film),https://en.wikipedia.org/wiki/2nd_Academy_Awards,False,(2nd)
1920s,1928 / 29 (2nd),1928,2,Paul Muni,The Valiant,James Dyke,https://en.wikipedia.org/wiki/Paul_Muni,https://en.wikipedia.org/wiki/The_Valiant_(1929_film),https://en.wikipedia.org/wiki/2nd_Academy_Awards,False,(2nd)
1920s,1928 / 29 (2nd),1928,2,Lewis Stone,The Patriot,Count Pahlen,https://en.wikipedia.org/wiki/Lewis_Stone,https://en.wikipedia.org/wiki/The_Patriot_(1928_film),https://en.wikipedia.org/wiki/2nd_Academy_Awards,False,(2nd)
1930s,1929 / 30 (3rd),1929,3,George Arliss,Disraeli,Benjamin Disraeli,https://en.wikipedia.org/wiki/George_Arliss,https://en.wikipedia.org/wiki/Disraeli_(1929_film),https://en.wikipedia.org/wiki/3rd_Academy_Awards,True,(3rd)
1930s,1929 / 30 (3rd),1929,3,George Arliss,The Green Goddess,The Raja,,https://en.wikipedia.org/wiki/The_Green_Goddess_(1930_film),https://en.wikipedia.org/wiki/3rd_Academy_Awards,False,(3rd)
1930s,1929 / 30 (3rd),1929,3,Wallace Beery,The Big House,"Butch ""Machine Gun"" Schmidt",https://en.wikipedia.org/wiki/Wallace_Beery,https://en.wikipedia.org/wiki/The_Big_House_(1930_film),https://en.wikipedia.org/wiki/3rd_Academy_Awards,False,(3rd)
1930s,1929 / 30 (3rd),1929,3,Maurice Chevalier,The Big Pond,Pierre Mirande,https://en.wikipedia.org/wiki/Maurice_Chevalier,https://en.wikipedia.org/wiki/The_Big_Pond,https://en.wikipedia.org/wiki/3rd_Academy_Awards,False,(3rd)
1930s,1929 / 30 (3rd),1929,3,Maurice Chevalier,The Love Parade,Count Alfred Renard,https://en.wikipedia.org/wiki/Maurice_Chevalier,https://en.wikipedia.org/wiki/The_Love_Parade,https://en.wikipedia.org/wiki/3rd_Academy_Awards,False,(3rd)
1930s,1929 / 30 (3rd),1929,3,Ronald Colman,Bulldog Drummond,"Capt. Hugh ""Bulldog"" Drummond",https://en.wikipedia.org/wiki/Ronald_Colman,https://en.wikipedia.org/wiki/Bulldog_Drummond_(1929_film),https://en.wikipedia.org/wiki/3rd_Academy_Awards,False,(3rd)
1930s,1929 / 30 (3rd),1929,3,Ronald Colman,Condemned,Michel,https://en.wikipedia.org/wiki/Ronald_Colman,https://en.wikipedia.org/wiki/Condemned_(1929_film),https://en.wikipedia.org/wiki/3rd_Academy_Awards,False,(3rd)
1930s,1929 / 30 (3rd),1929,3,Lawrence Tibbett,The Rogue Song,Yegor,https://en.wikipedia.org/wiki/Lawrence_Tibbett,https://en.wikipedia.org/wiki/The_Rogue_Song,https://en.wikipedia.org/wiki/3rd_Academy_Awards,False,(3rd)
1930s,1930 / 31 (4th),1930,4,Lionel Barrymore,A Free Soul,Stephen Ashe,https://en.wikipedia.org/wiki/Lionel_Barrymore,https://en.wikipedia.org/wiki/A_Free_Soul,https://en.wikipedia.org/wiki/4th_Academy_Awards,True,(4th)
1930s,1930 / 31 (4th),1930,4,Jackie Cooper,Skippy,Skippy Skinner,https://en.wikipedia.org/wiki/Jackie_Cooper,https://en.wikipedia.org/wiki/Skippy_(film),https://en.wikipedia.org/wiki/4th_Academy_Awards,False,(4th)
1930s,1930 / 31 (4th),1930,4,Richard Dix,Cimarron,Yancey Cravat,https://en.wikipedia.org/wiki/Richard_Dix,https://en.wikipedia.org/wiki/Cimarron_(1931_film),https://en.wikipedia.org/wiki/4th_Academy_Awards,False,(4th)
1930s,1930 / 31 (4th),1930,4,Fredric March,The Royal Family of Broadway,Tony Cavendish,https://en.wikipedia.org/wiki/Fredric_March,https://en.wikipedia.org/wiki/The_Royal_Family_of_Broadway,https://en.wikipedia.org/wiki/4th_Academy_Awards,False,(4th)
1930s,1930 / 31 (4th),1930,4,Adolphe Menjou,The Front Page,Walter Burns,https://en.wikipedia.org/wiki/Adolphe_Menjou,https://en.wikipedia.org/wiki/The_Front_Page_(1931_film),https://en.wikipedia.org/wiki/4th_Academy_Awards,False,(4th)
1930s,1931 / 32 (5th),1931,5,Wallace Beery,The Champ,"Andy ""Champ"" Purcell",https://en.wikipedia.org/wiki/Wallace_Beery,https://en.wikipedia.org/wiki/The_Champ_(1931_film),https://en.wikipedia.org/wiki/5th_Academy_Awards,True,(5th)
1930s,1931 / 32 (5th),1931,5,Fredric March,Dr. Jekyll and Mr. Hyde,Dr. Henry Jekyll / Mr. Edward Hyde,https://en.wikipedia.org/wiki/Fredric_March,https://en.wikipedia.org/wiki/Dr._Jekyll_and_Mr._Hyde_(1931_film),https://en.wikipedia.org/wiki/5th_Academy_Awards,True,(5th)
1930s,1931 / 32 (5th),1931,5,Alfred Lunt,The Guardsman,The Actor,https://en.wikipedia.org/wiki/Alfred_Lunt,https://en.wikipedia.org/wiki/The_Guardsman,https://en.wikipedia.org/wiki/5th_Academy_Awards,False,(5th)
1930s,1932 / 33 (6th),1932,6,Charles Laughton,The Private Life of Henry VIII,King Henry VIII,https://en.wikipedia.org/wiki/Charles_Laughton,https://en.wikipedia.org/wiki/The_Private_Life_of_Henry_VIII,https://en.wikipedia.org/wiki/6th_Academy_Awards,True,(6th)
1930s,1932 / 33 (6th),1932,6,Leslie Howard,Berkeley Square,Peter Standish,https://en.wikipedia.org/wiki/Leslie_Howard,https://en.wikipedia.org/wiki/Berkeley_Square_(1933_film),https://en.wikipedia.org/wiki/6th_Academy_Awards,False,(6th)
1930s,1932 / 33 (6th),1932,6,Paul Muni,I Am a Fugitive from a Chain Gang,James Allen,https://en.wikipedia.org/wiki/Paul_Muni,https://en.wikipedia.org/wiki/I_Am_a_Fugitive_from_a_Chain_Gang,https://en.wikipedia.org/wiki/6th_Academy_Awards,False,(6th)
1930s,1934 (7th),1934,7,Clark Gable,It Happened One Night,Peter Warne,https://en.wikipedia.org/wiki/Clark_Gable,https://en.wikipedia.org/wiki/It_Happened_One_Night,https://en.wikipedia.org/wiki/7th_Academy_Awards,True,(7th)
1930s,1934 (7th),1934,7,Frank Morgan,The Affairs of Cellini,"Alessandro, Duke of Florence",https://en.wikipedia.org/wiki/Frank_Morgan,https://en.wikipedia.org/wiki/The_Affairs_of_Cellini,https://en.wikipedia.org/wiki/7th_Academy_Awards,False,(7th)
1930s,1934 (7th),1934,7,William Powell,The Thin Man,Nick Charles,https://en.wikipedia.org/wiki/William_Powell,https://en.wikipedia.org/wiki/The_Thin_Man_(film),https://en.wikipedia.org/wiki/7th_Academy_Awards,False,(7th)
1930s,1935 (8th),1935,8,Victor McLaglen,The Informer,Gypo Nolan,https://en.wikipedia.org/wiki/Victor_McLaglen,https://en.wikipedia.org/wiki/The_Informer_(1935_film),https://en.wikipedia.org/wiki/8th_Academy_Awards,True,(8th)
1930s,1935 (8th),1935,8,Clark Gable,Mutiny on the Bounty,Lt. Fletcher Christian,https://en.wikipedia.org/wiki/Clark_Gable,https://en.wikipedia.org/wiki/Mutiny_on_the_Bounty_(1935_film),https://en.wikipedia.org/wiki/8th_Academy_Awards,False,(8th)
1930s,1935 (8th),1935,8,Charles Laughton,Mutiny on the Bounty,Captain William Bligh,https://en.wikipedia.org/wiki/Charles_Laughton,https://en.wikipedia.org/wiki/Mutiny_on_the_Bounty_(1935_film),https://en.wikipedia.org/wiki/8th_Academy_Awards,False,(8th)
1930s,1935 (8th),1935,8,Paul Muni,Black Fury,Joe Radek,https://en.wikipedia.org/wiki/Paul_Muni,https://en.wikipedia.org/wiki/Black_Fury_(film),https://en.wikipedia.org/wiki/8th_Academy_Awards,False,(8th)
1930s,1935 (8th),1935,8,Franchot Tone,Mutiny on the Bounty,Midshipman Roger Byam,https://en.wikipedia.org/wiki/Franchot_Tone,https://en.wikipedia.org/wiki/Mutiny_on_the_Bounty_(1935_film),https://en.wikipedia.org/wiki/8th_Academy_Awards,False,(8th)
1930s,1936 (9th),1936,9,Paul Muni,The Story of Louis Pasteur,Louis Pasteur,https://en.wikipedia.org/wiki/Paul_Muni,https://en.wikipedia.org/wiki/The_Story_of_Louis_Pasteur,https://en.wikipedia.org/wiki/9th_Academy_Awards,True,(9th)
1930s,1936 (9th),1936,9,Gary Cooper,Mr. Deeds Goes to Town,Longfellow Deeds,https://en.wikipedia.org/wiki/Gary_Cooper,https://en.wikipedia.org/wiki/Mr._Deeds_Goes_to_Town,https://en.wikipedia.org/wiki/9th_Academy_Awards,False,(9th)
1930s,1936 (9th),1936,9,Walter Huston,Dodsworth,Sam Dodsworth,https://en.wikipedia.org/wiki/Walter_Huston,https://en.wikipedia.org/wiki/Dodsworth_(film),https://en.wikipedia.org/wiki/9th_Academy_Awards,False,(9th)
1930s,1936 (9th),1936,9,William Powell,My Man Godfrey,Godfrey Park,https://en.wikipedia.org/wiki/William_Powell,https://en.wikipedia.org/wiki/My_Man_Godfrey,https://en.wikipedia.org/wiki/9th_Academy_Awards,False,(9th)
1930s,1936 (9th),1936,9,Spencer Tracy,San Francisco,Father Tim Mullin,https://en.wikipedia.org/wiki/Spencer_Tracy,https://en.wikipedia.org/wiki/San_Francisco_(1936_film),https://en.wikipedia.org/wiki/9th_Academy_Awards,False,(9th)
1930s,1937 (10th),1937,10,Spencer Tracy,Captains Courageous,Manuel Fidello,https://en.wikipedia.org/wiki/Spencer_Tracy,https://en.wikipedia.org/wiki/Captains_Courageous_(1937_film),https://en.wikipedia.org/wiki/10th_Academy_Awards,True,(10th)
1930s,1937 (10th),1937,10,Charles Boyer,Conquest,Emperor Napoleon Bonaparte,https://en.wikipedia.org/wiki/Charles_Boyer,https://en.wikipedia.org/wiki/Conquest_(1937_film),https://en.wikipedia.org/wiki/10th_Academy_Awards,False,(10th)
1930s,1937 (10th),1937,10,Fredric March,A Star Is Born,Norman Maine,https://en.wikipedia.org/wiki/Fredric_March,https://en.wikipedia.org/wiki/A_Star_Is_Born_(1937_film),https://en.wikipedia.org/wiki/10th_Academy_Awards,False,(10th)
1930s,1937 (10th),1937,10,Robert Montgomery,Night Must Fall,Danny,https://en.wikipedia.org/wiki/Robert_Montgomery_(actor),https://en.wikipedia.org/wiki/Night_Must_Fall_(1937_film),https://en.wikipedia.org/wiki/10th_Academy_Awards,False,(10th)
1930s,1937 (10th),1937,10,Paul Muni,The Life of Emile Zola,Émile Zola,https://en.wikipedia.org/wiki/Paul_Muni,https://en.wikipedia.org/wiki/The_Life_of_Emile_Zola,https://en.wikipedia.org/wiki/10th_Academy_Awards,False,(10th)
1930s,1938 (11th),1938,11,Spencer Tracy,Boys Town,Father Edward Flanagan,https://en.wikipedia.org/wiki/Spencer_Tracy,https://en.wikipedia.org/wiki/Boys_Town_(film),https://en.wikipedia.org/wiki/11th_Academy_Awards,True,(11th)
1930s,1938 (11th),1938,11,Charles Boyer,Algiers,Pepe le Moko,https://en.wikipedia.org/wiki/Charles_Boyer,https://en.wikipedia.org/wiki/Algiers_(1938_film),https://en.wikipedia.org/wiki/11th_Academy_Awards,False,(11th)
1930s,1938 (11th),1938,11,James Cagney,Angels with Dirty Faces,Rocky Sullivan,https://en.wikipedia.org/wiki/James_Cagney,https://en.wikipedia.org/wiki/Angels_with_Dirty_Faces,https://en.wikipedia.org/wiki/11th_Academy_Awards,False,(11th)
1930s,1938 (11th),1938,11,Robert Donat,The Citadel,Dr. Andrew Manson,https://en.wikipedia.org/wiki/Robert_Donat,https://en.wikipedia.org/wiki/The_Citadel_(1938_film),https://en.wikipedia.org/wiki/11th_Academy_Awards,False,(11th)
1930s,1938 (11th),1938,11,Leslie Howard,Pygmalion,Professor Henry Higgins,https://en.wikipedia.org/wiki/Leslie_Howard,https://en.wikipedia.org/wiki/Pygmalion_(1938_film),https://en.wikipedia.org/wiki/11th_Academy_Awards,False,(11th)
1930s,1939 (12th),1939,12,Robert Donat,"Goodbye, Mr. Chips",Charles Edward Chipping,https://en.wikipedia.org/wiki/Robert_Donat,"https://en.wikipedia.org/wiki/Goodbye,_Mr._Chips_(1939_film)",https://en.wikipedia.org/wiki/12th_Academy_Awards,True,(12th)
1930s,1939 (12th),1939,12,Clark Gable,Gone with the Wind,Rhett Butler,https://en.wikipedia.org/wiki/Clark_Gable,https://en.wikipedia.org/wiki/Gone_with_the_Wind_(film),https://en.wikipedia.org/wiki/12th_Academy_Awards,False,(12th)
1930s,1939 (12th),1939,12,Laurence Olivier,Wuthering Heights,Heathcliff,https://en.wikipedia.org/wiki/Laurence_Olivier,https://en.wikipedia.org/wiki/Wuthering_Heights_(1939_film),https://en.wikipedia.org/wiki/12th_Academy_Awards,False,(12th)
1930s,1939 (12th),1939,12,Mickey Rooney,Babes in Arms,Mickey Moran,https://en.wikipedia.org/wiki/Mickey_Rooney,https://en.wikipedia.org/wiki/Babes_in_Arms_(film),https://en.wikipedia.org/wiki/12th_Academy_Awards,False,(12th)
1930s,1939 (12th),1939,12,James Stewart,Mr. Smith Goes to Washington,Jefferson Smith,https://en.wikipedia.org/wiki/James_Stewart,https://en.wikipedia.org/wiki/Mr._Smith_Goes_to_Washington,https://en.wikipedia.org/wiki/12th_Academy_Awards,False,(12th)
1940s,1940 (13th),1940,13,James Stewart,The Philadelphia Story,"Macaulay ""Mike"" Connor",https://en.wikipedia.org/wiki/James_Stewart,https://en.wikipedia.org/wiki/The_Philadelphia_Story_(film),https://en.wikipedia.org/wiki/13th_Academy_Awards,True,(13th)
1940s,1940 (13th),1940,13,Charlie Chaplin,The Great Dictator,Adenoid Hynkel & The Barber,https://en.wikipedia.org/wiki/Charlie_Chaplin,https://en.wikipedia.org/wiki/The_Great_Dictator,https://en.wikipedia.org/wiki/13th_Academy_Awards,False,(13th)
1940s,1940 (13th),1940,13,Henry Fonda,The Grapes of Wrath,Tom Joad,https://en.wikipedia.org/wiki/Henry_Fonda,https://en.wikipedia.org/wiki/The_Grapes_of_Wrath_(film),https://en.wikipedia.org/wiki/13th_Academy_Awards,False,(13th)
1940s,1940 (13th),1940,13,Raymond Massey,Abe Lincoln in Illinois,Abraham Lincoln,https://en.wikipedia.org/wiki/Raymond_Massey,https://en.wikipedia.org/wiki/Abe_Lincoln_in_Illinois_(film),https://en.wikipedia.org/wiki/13th_Academy_Awards,False,(13th)
1940s,1940 (13th),1940,13,Laurence Olivier,Rebecca,"Maximilian ""Maxim"" de Winter",https://en.wikipedia.org/wiki/Laurence_Olivier,https://en.wikipedia.org/wiki/Rebecca_(1940_film),https://en.wikipedia.org/wiki/13th_Academy_Awards,False,(13th)
1940s,1941 (14th),1941,14,Gary Cooper,Sergeant York,Sgt. Alvin York,https://en.wikipedia.org/wiki/Gary_Cooper,https://en.wikipedia.org/wiki/Sergeant_York_(film),https://en.wikipedia.org/wiki/14th_Academy_Awards,True,(14th)
1940s,1941 (14th),1941,14,Cary Grant,Penny Serenade,Roger Adams,https://en.wikipedia.org/wiki/Cary_Grant,https://en.wikipedia.org/wiki/Penny_Serenade,https://en.wikipedia.org/wiki/14th_Academy_Awards,False,(14th)
1940s,1941 (14th),1941,14,Walter Huston,The Devil and Daniel Webster,Mr. Scratch,https://en.wikipedia.org/wiki/Walter_Huston,https://en.wikipedia.org/wiki/The_Devil_and_Daniel_Webster_(film),https://en.wikipedia.org/wiki/14th_Academy_Awards,False,(14th)
1940s,1941 (14th),1941,14,Robert Montgomery,Here Comes Mr. Jordan,Joe Pendleton,https://en.wikipedia.org/wiki/Robert_Montgomery_(actor),https://en.wikipedia.org/wiki/Here_Comes_Mr._Jordan,https://en.wikipedia.org/wiki/14th_Academy_Awards,False,(14th)
1940s,1941 (14th),1941,14,Orson Welles,Citizen Kane,Charles Foster Kane,https://en.wikipedia.org/wiki/Orson_Welles,https://en.wikipedia.org/wiki/Citizen_Kane,https://en.wikipedia.org/wiki/14th_Academy_Awards,False,(14th)
1940s,1942 (15th),1942,15,James Cagney,Yankee Doodle Dandy,George M. Cohan,https://en.wikipedia.org/wiki/James_Cagney,https://en.wikipedia.org/wiki/Yankee_Doodle_Dandy,https://en.wikipedia.org/wiki/15th_Academy_Awards,True,(15th)
1940s,1942 (15th),1942,15,Ronald Colman,Random Harvest,Charles Rainier,https://en.wikipedia.org/wiki/Ronald_Colman,https://en.wikipedia.org/wiki/Random_Harvest_(film),https://en.wikipedia.org/wiki/15th_Academy_Awards,False,(15th)
1940s,1942 (15th),1942,15,Gary Cooper,The Pride of the Yankees,Lou Gehrig,https://en.wikipedia.org/wiki/Gary_Cooper,https://en.wikipedia.org/wiki/The_Pride_of_the_Yankees,https://en.wikipedia.org/wiki/15th_Academy_Awards,False,(15th)
1940s,1942 (15th),1942,15,Walter Pidgeon,Mrs. Miniver,Clem Miniver,https://en.wikipedia.org/wiki/Walter_Pidgeon,https://en.wikipedia.org/wiki/Mrs._Miniver,https://en.wikipedia.org/wiki/15th_Academy_Awards,False,(15th)
1940s,1942 (15th),1942,15,Monty Woolley,The Pied Piper,Howard,https://en.wikipedia.org/wiki/Monty_Woolley,https://en.wikipedia.org/wiki/The_Pied_Piper_(1942_film),https://en.wikipedia.org/wiki/15th_Academy_Awards,False,(15th)
1940s,1943 (16th),1943,16,Paul Lukas,Watch on the Rhine,Kurt Muller,https://en.wikipedia.org/wiki/Paul_Lukas,https://en.wikipedia.org/wiki/Watch_on_the_Rhine,https://en.wikipedia.org/wiki/16th_Academy_Awards,True,(16th)
1940s,1943 (16th),1943,16,Humphrey Bogart,Casablanca,Rick Blaine,https://en.wikipedia.org/wiki/Humphrey_Bogart,https://en.wikipedia.org/wiki/Casablanca_(film),https://en.wikipedia.org/wiki/16th_Academy_Awards,False,(16th)
1940s,1943 (16th),1943,16,Gary Cooper,For Whom the Bell Tolls,Robert Jordan,https://en.wikipedia.org/wiki/Gary_Cooper,https://en.wikipedia.org/wiki/For_Whom_the_Bell_Tolls_(film),https://en.wikipedia.org/wiki/16th_Academy_Awards,False,(16th)
1940s,1943 (16th),1943,16,Walter Pidgeon,Madame Curie,Pierre Curie,https://en.wikipedia.org/wiki/Walter_Pidgeon,https://en.wikipedia.org/wiki/Madame_Curie_(film),https://en.wikipedia.org/wiki/16th_Academy_Awards,False,(16th)
1940s,1943 (16th),1943,16,Mickey Rooney,The Human Comedy,Homer Macauley,https://en.wikipedia.org/wiki/Mickey_Rooney,https://en.wikipedia.org/wiki/The_Human_Comedy_(film),https://en.wikipedia.org/wiki/16th_Academy_Awards,False,(16th)
1940s,1944 (17th),1944,17,Bing Crosby,Going My Way,Father Chuck O'Malley,https://en.wikipedia.org/wiki/Bing_Crosby,https://en.wikipedia.org/wiki/Going_My_Way,https://en.wikipedia.org/wiki/17th_Academy_Awards,True,(17th)
1940s,1944 (17th),1944,17,Charles Boyer,Gaslight,Gregory Anton,https://en.wikipedia.org/wiki/Charles_Boyer,https://en.wikipedia.org/wiki/Gaslight_(1944_film),https://en.wikipedia.org/wiki/17th_Academy_Awards,False,(17th)
1940s,1944 (17th),1944,17,Barry Fitzgerald,Going My Way,Father Fitzgibbon,https://en.wikipedia.org/wiki/Barry_Fitzgerald,https://en.wikipedia.org/wiki/Going_My_Way,https://en.wikipedia.org/wiki/17th_Academy_Awards,False,(17th)
1940s,1944 (17th),1944,17,Cary Grant,None but the Lonely Heart,Ernie Mott,https://en.wikipedia.org/wiki/Cary_Grant,https://en.wikipedia.org/wiki/None_but_the_Lonely_Heart_(film),https://en.wikipedia.org/wiki/17th_Academy_Awards,False,(17th)
1940s,1944 (17th),1944,17,Alexander Knox,Wilson,Woodrow Wilson,https://en.wikipedia.org/wiki/Alexander_Knox,https://en.wikipedia.org/wiki/Wilson_(1944_film),https://en.wikipedia.org/wiki/17th_Academy_Awards,False,(17th)
1940s,1945 (18th),1945,18,Ray Milland,The Lost Weekend,Don Birnam,https://en.wikipedia.org/wiki/Ray_Milland,https://en.wikipedia.org/wiki/The_Lost_Weekend,https://en.wikipedia.org/wiki/18th_Academy_Awards,True,(18th)
1940s,1945 (18th),1945,18,Bing Crosby,The Bells of St. Mary's,Father Chuck O'Malley,https://en.wikipedia.org/wiki/Bing_Crosby,https://en.wikipedia.org/wiki/The_Bells_of_St._Mary%27s,https://en.wikipedia.org/wiki/18th_Academy_Awards,False,(18th)
1940s,1945 (18th),1945,18,Gene Kelly,Anchors Aweigh,Joseph Brady,https://en.wikipedia.org/wiki/Gene_Kelly,https://en.wikipedia.org/wiki/Anchors_Aweigh_(film),https://en.wikipedia.org/wiki/18th_Academy_Awards,False,(18th)
1940s,1945 (18th),1945,18,Gregory Peck,The Keys of the Kingdom,Father Francis,https://en.wikipedia.org/wiki/Gregory_Peck,https://en.wikipedia.org/wiki/The_Keys_of_the_Kingdom_(film),https://en.wikipedia.org/wiki/18th_Academy_Awards,False,(18th)
1940s,1945 (18th),1945,18,Cornel Wilde,A Song to Remember,Frédéric Chopin,https://en.wikipedia.org/wiki/Cornel_Wilde,https://en.wikipedia.org/wiki/A_Song_to_Remember,https://en.wikipedia.org/wiki/18th_Academy_Awards,False,(18th)
1940s,1946 (19th),1946,19,Fredric March,The Best Years of Our Lives,Platoon Sergeant Al Stephenson,https://en.wikipedia.org/wiki/Fredric_March,https://en.wikipedia.org/wiki/The_Best_Years_of_Our_Lives,https://en.wikipedia.org/wiki/19th_Academy_Awards,True,(19th)
1940s,1946 (19th),1946,19,Laurence Olivier,Henry V,King Henry V of England,https://en.wikipedia.org/wiki/Laurence_Olivier,https://en.wikipedia.org/wiki/Henry_V_(1944_film),https://en.wikipedia.org/wiki/19th_Academy_Awards,False,(19th)
1940s,1946 (19th),1946,19,Larry Parks,The Jolson Story,Al Jolson,https://en.wikipedia.org/wiki/Larry_Parks,https://en.wikipedia.org/wiki/The_Jolson_Story,https://en.wikipedia.org/wiki/19th_Academy_Awards,False,(19th)
1940s,1946 (19th),1946,19,Gregory Peck,The Yearling,"Ezra ""Penny"" Baxter",https://en.wikipedia.org/wiki/Gregory_Peck,https://en.wikipedia.org/wiki/The_Yearling_(1946_film),https://en.wikipedia.org/wiki/19th_Academy_Awards,False,(19th)
1940s,1946 (19th),1946,19,James Stewart,It's a Wonderful Life,George Bailey,https://en.wikipedia.org/wiki/James_Stewart,https://en.wikipedia.org/wiki/It%27s_a_Wonderful_Life,https://en.wikipedia.org/wiki/19th_Academy_Awards,False,(19th)
1940s,1947 (20th),1947,20,Ronald Colman,A Double Life,Anthony John,https://en.wikipedia.org/wiki/Ronald_Colman,https://en.wikipedia.org/wiki/A_Double_Life_(1947_film),https://en.wikipedia.org/wiki/20th_Academy_Awards,True,(20th)
1940s,1947 (20th),1947,20,John Garfield,Body and Soul,Charlie Davis,https://en.wikipedia.org/wiki/John_Garfield,https://en.wikipedia.org/wiki/Body_and_Soul_(1947_film),https://en.wikipedia.org/wiki/20th_Academy_Awards,False,(20th)
1940s,1947 (20th),1947,20,Gregory Peck,Gentleman's Agreement,Philip Schuyler Green,https://en.wikipedia.org/wiki/Gregory_Peck,https://en.wikipedia.org/wiki/Gentleman%27s_Agreement,https://en.wikipedia.org/wiki/20th_Academy_Awards,False,(20th)
1940s,1947 (20th),1947,20,William Powell,Life with Father,Clarence Day Sr.,https://en.wikipedia.org/wiki/William_Powell,https://en.wikipedia.org/wiki/Life_with_Father_(film),https://en.wikipedia.org/wiki/20th_Academy_Awards,False,(20th)
1940s,1947 (20th),1947,20,Michael Redgrave,Mourning Becomes Electra,Orin Mannon,https://en.wikipedia.org/wiki/Michael_Redgrave,https://en.wikipedia.org/wiki/Mourning_Becomes_Electra_(film),https://en.wikipedia.org/wiki/20th_Academy_Awards,False,(20th)
1940s,1948 (21st),1948,21,Laurence Olivier,Hamlet,"Hamlet, Prince of Denmark",https://en.wikipedia.org/wiki/Laurence_Olivier,https://en.wikipedia.org/wiki/Hamlet_(1948_film),https://en.wikipedia.org/wiki/21st_Academy_Awards,True,(21st)
1940s,1948 (21st),1948,21,Lew Ayres,Johnny Belinda,Dr. Robert Richardson,https://en.wikipedia.org/wiki/Lew_Ayres,https://en.wikipedia.org/wiki/Johnny_Belinda_(1948_film),https://en.wikipedia.org/wiki/21st_Academy_Awards,False,(21st)
1940s,1948 (21st),1948,21,Montgomery Clift,The Search,"Ralph ""Steve"" Stevenson",https://en.wikipedia.org/wiki/Montgomery_Clift,https://en.wikipedia.org/wiki/The_Search_(1948_film),https://en.wikipedia.org/wiki/21st_Academy_Awards,False,(21st)
1940s,1948 (21st),1948,21,Dan Dailey,When My Baby Smiles at Me,"""Skid"" Johnson",https://en.wikipedia.org/wiki/Dan_Dailey,https://en.wikipedia.org/wiki/When_My_Baby_Smiles_at_Me_(film),https://en.wikipedia.org/wiki/21st_Academy_Awards,False,(21st)
1940s,1948 (21st),1948,21,Clifton Webb,Sitting Pretty,Lynn Aloysius Belvedere,https://en.wikipedia.org/wiki/Clifton_Webb,https://en.wikipedia.org/wiki/Sitting_Pretty_(1948_film),https://en.wikipedia.org/wiki/21st_Academy_Awards,False,(21st)
1940s,1949 (22nd),1949,22,Broderick Crawford,All the King's Men,Willie Stark,https://en.wikipedia.org/wiki/Broderick_Crawford,https://en.wikipedia.org/wiki/All_the_King%27s_Men_(1949_film),https://en.wikipedia.org/wiki/22nd_Academy_Awards,True,(22nd)
1940s,1949 (22nd),1949,22,Kirk Douglas,Champion,"Michael ""Midge"" Kelly",https://en.wikipedia.org/wiki/Kirk_Douglas,https://en.wikipedia.org/wiki/Champion_(1949_film),https://en.wikipedia.org/wiki/22nd_Academy_Awards,False,(22nd)
